"","Location","Source","Indicator","Case_definition","Week","Cases","Epi_Week"
"255","TELIMELE","Patient database","New","Confirmed","06 to 12 January 2014 (2014-W02)",0," 2014-W02 "
"256","TELIMELE","Patient database","New","Probable","06 to 12 January 2014 (2014-W02)",0," 2014-W02 "
"257","TOUGUE","Situation report","New","Confirmed","06 to 12 January 2014 (2014-W02)",NA," 2014-W02 "
"258","TOUGUE","Situation report","New","Probable","06 to 12 January 2014 (2014-W02)",NA," 2014-W02 "
"259","TOUGUE","Patient database","New","Confirmed","06 to 12 January 2014 (2014-W02)",0," 2014-W02 "
"260","TOUGUE","Patient database","New","Probable","06 to 12 January 2014 (2014-W02)",0," 2014-W02 "
"261","YOMOU","Situation report","New","Confirmed","06 to 12 January 2014 (2014-W02)",NA," 2014-W02 "
"262","YOMOU","Situation report","New","Probable","06 to 12 January 2014 (2014-W02)",NA," 2014-W02 "
"263","YOMOU","Patient database","New","Confirmed","06 to 12 January 2014 (2014-W02)",0," 2014-W02 "
"264","YOMOU","Patient database","New","Probable","06 to 12 January 2014 (2014-W02)",0," 2014-W02 "
"265","BEYLA","Situation report","New","Confirmed","13 to 19 January 2014 (2014-W03)",NA," 2014-W03 "
"266","BEYLA","Situation report","New","Probable","13 to 19 January 2014 (2014-W03)",NA," 2014-W03 "
"267","BEYLA","Patient database","New","Confirmed","13 to 19 January 2014 (2014-W03)",0," 2014-W03 "
"268","BEYLA","Patient database","New","Probable","13 to 19 January 2014 (2014-W03)",0," 2014-W03 "
"269","BOFFA","Situation report","New","Confirmed","13 to 19 January 2014 (2014-W03)",NA," 2014-W03 "
"270","BOFFA","Situation report","New","Probable","13 to 19 January 2014 (2014-W03)",NA," 2014-W03 "
"271","BOFFA","Patient database","New","Confirmed","13 to 19 January 2014 (2014-W03)",0," 2014-W03 "
"272","BOFFA","Patient database","New","Probable","13 to 19 January 2014 (2014-W03)",0," 2014-W03 "
"273","BOKE","Situation report","New","Confirmed","13 to 19 January 2014 (2014-W03)",NA," 2014-W03 "
"274","BOKE","Situation report","New","Probable","13 to 19 January 2014 (2014-W03)",NA," 2014-W03 "
"275","BOKE","Patient database","New","Confirmed","13 to 19 January 2014 (2014-W03)",0," 2014-W03 "
"276","BOKE","Patient database","New","Probable","13 to 19 January 2014 (2014-W03)",0," 2014-W03 "
"277","CONAKRY","Situation report","New","Confirmed","13 to 19 January 2014 (2014-W03)",NA," 2014-W03 "
"278","CONAKRY","Situation report","New","Probable","13 to 19 January 2014 (2014-W03)",NA," 2014-W03 "
"279","CONAKRY","Patient database","New","Confirmed","13 to 19 January 2014 (2014-W03)",0," 2014-W03 "
"280","CONAKRY","Patient database","New","Probable","13 to 19 January 2014 (2014-W03)",0," 2014-W03 "
"281","COYAH","Situation report","New","Confirmed","13 to 19 January 2014 (2014-W03)",NA," 2014-W03 "
"282","COYAH","Situation report","New","Probable","13 to 19 January 2014 (2014-W03)",NA," 2014-W03 "
"283","COYAH","Patient database","New","Confirmed","13 to 19 January 2014 (2014-W03)",0," 2014-W03 "
"284","COYAH","Patient database","New","Probable","13 to 19 January 2014 (2014-W03)",0," 2014-W03 "
"285","DABOLA","Situation report","New","Confirmed","13 to 19 January 2014 (2014-W03)",NA," 2014-W03 "
"286","DABOLA","Situation report","New","Probable","13 to 19 January 2014 (2014-W03)",NA," 2014-W03 "
"287","DABOLA","Patient database","New","Confirmed","13 to 19 January 2014 (2014-W03)",0," 2014-W03 "
"288","DABOLA","Patient database","New","Probable","13 to 19 January 2014 (2014-W03)",0," 2014-W03 "
"289","DALABA","Situation report","New","Confirmed","13 to 19 January 2014 (2014-W03)",NA," 2014-W03 "
"290","DALABA","Situation report","New","Probable","13 to 19 January 2014 (2014-W03)",NA," 2014-W03 "
"291","DALABA","Patient database","New","Confirmed","13 to 19 January 2014 (2014-W03)",0," 2014-W03 "
"292","DALABA","Patient database","New","Probable","13 to 19 January 2014 (2014-W03)",0," 2014-W03 "
"293","DINGUIRAYE","Situation report","New","Confirmed","13 to 19 January 2014 (2014-W03)",NA," 2014-W03 "
"294","DINGUIRAYE","Situation report","New","Probable","13 to 19 January 2014 (2014-W03)",NA," 2014-W03 "
"295","DINGUIRAYE","Patient database","New","Confirmed","13 to 19 January 2014 (2014-W03)",0," 2014-W03 "
"296","DINGUIRAYE","Patient database","New","Probable","13 to 19 January 2014 (2014-W03)",0," 2014-W03 "
"297","DUBREKA","Situation report","New","Confirmed","13 to 19 January 2014 (2014-W03)",NA," 2014-W03 "
"298","DUBREKA","Situation report","New","Probable","13 to 19 January 2014 (2014-W03)",NA," 2014-W03 "
"299","DUBREKA","Patient database","New","Confirmed","13 to 19 January 2014 (2014-W03)",0," 2014-W03 "
"300","DUBREKA","Patient database","New","Probable","13 to 19 January 2014 (2014-W03)",0," 2014-W03 "
"301","FARANAH","Situation report","New","Confirmed","13 to 19 January 2014 (2014-W03)",NA," 2014-W03 "
"302","FARANAH","Situation report","New","Probable","13 to 19 January 2014 (2014-W03)",NA," 2014-W03 "
"303","FARANAH","Patient database","New","Confirmed","13 to 19 January 2014 (2014-W03)",0," 2014-W03 "
"304","FARANAH","Patient database","New","Probable","13 to 19 January 2014 (2014-W03)",0," 2014-W03 "
"305","FORECARIAH","Situation report","New","Confirmed","13 to 19 January 2014 (2014-W03)",NA," 2014-W03 "
"306","FORECARIAH","Situation report","New","Probable","13 to 19 January 2014 (2014-W03)",NA," 2014-W03 "
"307","FORECARIAH","Patient database","New","Confirmed","13 to 19 January 2014 (2014-W03)",0," 2014-W03 "
"308","FORECARIAH","Patient database","New","Probable","13 to 19 January 2014 (2014-W03)",0," 2014-W03 "
"309","FRIA","Situation report","New","Confirmed","13 to 19 January 2014 (2014-W03)",NA," 2014-W03 "
"310","FRIA","Situation report","New","Probable","13 to 19 January 2014 (2014-W03)",NA," 2014-W03 "
"311","FRIA","Patient database","New","Confirmed","13 to 19 January 2014 (2014-W03)",0," 2014-W03 "
"312","FRIA","Patient database","New","Probable","13 to 19 January 2014 (2014-W03)",0," 2014-W03 "
"313","GAOUAL","Situation report","New","Confirmed","13 to 19 January 2014 (2014-W03)",NA," 2014-W03 "
"314","GAOUAL","Situation report","New","Probable","13 to 19 January 2014 (2014-W03)",NA," 2014-W03 "
"315","GAOUAL","Patient database","New","Confirmed","13 to 19 January 2014 (2014-W03)",0," 2014-W03 "
"316","GAOUAL","Patient database","New","Probable","13 to 19 January 2014 (2014-W03)",0," 2014-W03 "
"317","GUECKEDOU","Situation report","New","Confirmed","13 to 19 January 2014 (2014-W03)",NA," 2014-W03 "
"318","GUECKEDOU","Situation report","New","Probable","13 to 19 January 2014 (2014-W03)",NA," 2014-W03 "
"319","GUECKEDOU","Patient database","New","Confirmed","13 to 19 January 2014 (2014-W03)",0," 2014-W03 "
"320","GUECKEDOU","Patient database","New","Probable","13 to 19 January 2014 (2014-W03)",0," 2014-W03 "
"321","KANKAN","Situation report","New","Confirmed","13 to 19 January 2014 (2014-W03)",NA," 2014-W03 "
"322","KANKAN","Situation report","New","Probable","13 to 19 January 2014 (2014-W03)",NA," 2014-W03 "
"323","KANKAN","Patient database","New","Confirmed","13 to 19 January 2014 (2014-W03)",0," 2014-W03 "
"324","KANKAN","Patient database","New","Probable","13 to 19 January 2014 (2014-W03)",0," 2014-W03 "
"325","KEROUANE","Situation report","New","Confirmed","13 to 19 January 2014 (2014-W03)",NA," 2014-W03 "
"326","KEROUANE","Situation report","New","Probable","13 to 19 January 2014 (2014-W03)",NA," 2014-W03 "
"327","KEROUANE","Patient database","New","Confirmed","13 to 19 January 2014 (2014-W03)",0," 2014-W03 "
"328","KEROUANE","Patient database","New","Probable","13 to 19 January 2014 (2014-W03)",0," 2014-W03 "
"329","KINDIA","Situation report","New","Confirmed","13 to 19 January 2014 (2014-W03)",NA," 2014-W03 "
"330","KINDIA","Situation report","New","Probable","13 to 19 January 2014 (2014-W03)",NA," 2014-W03 "
"331","KINDIA","Patient database","New","Confirmed","13 to 19 January 2014 (2014-W03)",0," 2014-W03 "
"332","KINDIA","Patient database","New","Probable","13 to 19 January 2014 (2014-W03)",0," 2014-W03 "
"333","KISSIDOUGOU","Situation report","New","Confirmed","13 to 19 January 2014 (2014-W03)",NA," 2014-W03 "
"334","KISSIDOUGOU","Situation report","New","Probable","13 to 19 January 2014 (2014-W03)",NA," 2014-W03 "
"335","KISSIDOUGOU","Patient database","New","Confirmed","13 to 19 January 2014 (2014-W03)",0," 2014-W03 "
"336","KISSIDOUGOU","Patient database","New","Probable","13 to 19 January 2014 (2014-W03)",0," 2014-W03 "
"337","KOUBIA","Situation report","New","Confirmed","13 to 19 January 2014 (2014-W03)",NA," 2014-W03 "
"338","KOUBIA","Situation report","New","Probable","13 to 19 January 2014 (2014-W03)",NA," 2014-W03 "
"339","KOUBIA","Patient database","New","Confirmed","13 to 19 January 2014 (2014-W03)",0," 2014-W03 "
"340","KOUBIA","Patient database","New","Probable","13 to 19 January 2014 (2014-W03)",0," 2014-W03 "
"341","KOUNDARA","Situation report","New","Confirmed","13 to 19 January 2014 (2014-W03)",NA," 2014-W03 "
"342","KOUNDARA","Situation report","New","Probable","13 to 19 January 2014 (2014-W03)",NA," 2014-W03 "
"343","KOUNDARA","Patient database","New","Confirmed","13 to 19 January 2014 (2014-W03)",0," 2014-W03 "
"344","KOUNDARA","Patient database","New","Probable","13 to 19 January 2014 (2014-W03)",0," 2014-W03 "
"345","KOUROUSSA","Situation report","New","Confirmed","13 to 19 January 2014 (2014-W03)",NA," 2014-W03 "
"346","KOUROUSSA","Situation report","New","Probable","13 to 19 January 2014 (2014-W03)",NA," 2014-W03 "
"347","KOUROUSSA","Patient database","New","Confirmed","13 to 19 January 2014 (2014-W03)",0," 2014-W03 "
"348","KOUROUSSA","Patient database","New","Probable","13 to 19 January 2014 (2014-W03)",0," 2014-W03 "
"349","LABE","Situation report","New","Confirmed","13 to 19 January 2014 (2014-W03)",NA," 2014-W03 "
"350","LABE","Situation report","New","Probable","13 to 19 January 2014 (2014-W03)",NA," 2014-W03 "
"351","LABE","Patient database","New","Confirmed","13 to 19 January 2014 (2014-W03)",0," 2014-W03 "
"352","LABE","Patient database","New","Probable","13 to 19 January 2014 (2014-W03)",0," 2014-W03 "
"353","LELOUMA","Situation report","New","Confirmed","13 to 19 January 2014 (2014-W03)",NA," 2014-W03 "
"354","LELOUMA","Situation report","New","Probable","13 to 19 January 2014 (2014-W03)",NA," 2014-W03 "
"355","LELOUMA","Patient database","New","Confirmed","13 to 19 January 2014 (2014-W03)",0," 2014-W03 "
"356","LELOUMA","Patient database","New","Probable","13 to 19 January 2014 (2014-W03)",0," 2014-W03 "
"357","LOLA","Situation report","New","Confirmed","13 to 19 January 2014 (2014-W03)",NA," 2014-W03 "
"358","LOLA","Situation report","New","Probable","13 to 19 January 2014 (2014-W03)",NA," 2014-W03 "
"359","LOLA","Patient database","New","Confirmed","13 to 19 January 2014 (2014-W03)",0," 2014-W03 "
"360","LOLA","Patient database","New","Probable","13 to 19 January 2014 (2014-W03)",0," 2014-W03 "
"361","MACENTA","Situation report","New","Confirmed","13 to 19 January 2014 (2014-W03)",NA," 2014-W03 "
"362","MACENTA","Situation report","New","Probable","13 to 19 January 2014 (2014-W03)",NA," 2014-W03 "
"363","MACENTA","Patient database","New","Confirmed","13 to 19 January 2014 (2014-W03)",0," 2014-W03 "
"364","MACENTA","Patient database","New","Probable","13 to 19 January 2014 (2014-W03)",0," 2014-W03 "
"365","MALI","Situation report","New","Confirmed","13 to 19 January 2014 (2014-W03)",NA," 2014-W03 "
"366","MALI","Situation report","New","Probable","13 to 19 January 2014 (2014-W03)",NA," 2014-W03 "
"367","MALI","Patient database","New","Confirmed","13 to 19 January 2014 (2014-W03)",0," 2014-W03 "
"368","MALI","Patient database","New","Probable","13 to 19 January 2014 (2014-W03)",0," 2014-W03 "
"369","MAMOU","Situation report","New","Confirmed","13 to 19 January 2014 (2014-W03)",NA," 2014-W03 "
"370","MAMOU","Situation report","New","Probable","13 to 19 January 2014 (2014-W03)",NA," 2014-W03 "
"371","MAMOU","Patient database","New","Confirmed","13 to 19 January 2014 (2014-W03)",0," 2014-W03 "
"372","MAMOU","Patient database","New","Probable","13 to 19 January 2014 (2014-W03)",0," 2014-W03 "
"373","N'ZEREKORE","Situation report","New","Confirmed","13 to 19 January 2014 (2014-W03)",NA," 2014-W03 "
"374","N'ZEREKORE","Situation report","New","Probable","13 to 19 January 2014 (2014-W03)",NA," 2014-W03 "
"375","N'ZEREKORE","Patient database","New","Confirmed","13 to 19 January 2014 (2014-W03)",0," 2014-W03 "
"376","N'ZEREKORE","Patient database","New","Probable","13 to 19 January 2014 (2014-W03)",0," 2014-W03 "
"377","PITA","Situation report","New","Confirmed","13 to 19 January 2014 (2014-W03)",NA," 2014-W03 "
"378","PITA","Situation report","New","Probable","13 to 19 January 2014 (2014-W03)",NA," 2014-W03 "
"379","PITA","Patient database","New","Confirmed","13 to 19 January 2014 (2014-W03)",0," 2014-W03 "
"380","PITA","Patient database","New","Probable","13 to 19 January 2014 (2014-W03)",0," 2014-W03 "
"381","SIGUIRI","Situation report","New","Confirmed","13 to 19 January 2014 (2014-W03)",NA," 2014-W03 "
"382","SIGUIRI","Situation report","New","Probable","13 to 19 January 2014 (2014-W03)",NA," 2014-W03 "
"383","SIGUIRI","Patient database","New","Confirmed","13 to 19 January 2014 (2014-W03)",0," 2014-W03 "
"384","SIGUIRI","Patient database","New","Probable","13 to 19 January 2014 (2014-W03)",0," 2014-W03 "
"385","TELIMELE","Situation report","New","Confirmed","13 to 19 January 2014 (2014-W03)",NA," 2014-W03 "
"386","TELIMELE","Situation report","New","Probable","13 to 19 January 2014 (2014-W03)",NA," 2014-W03 "
"387","TELIMELE","Patient database","New","Confirmed","13 to 19 January 2014 (2014-W03)",0," 2014-W03 "
"388","TELIMELE","Patient database","New","Probable","13 to 19 January 2014 (2014-W03)",0," 2014-W03 "
"389","TOUGUE","Situation report","New","Confirmed","13 to 19 January 2014 (2014-W03)",NA," 2014-W03 "
"390","TOUGUE","Situation report","New","Probable","13 to 19 January 2014 (2014-W03)",NA," 2014-W03 "
"391","TOUGUE","Patient database","New","Confirmed","13 to 19 January 2014 (2014-W03)",0," 2014-W03 "
"392","TOUGUE","Patient database","New","Probable","13 to 19 January 2014 (2014-W03)",0," 2014-W03 "
"393","YOMOU","Situation report","New","Confirmed","13 to 19 January 2014 (2014-W03)",NA," 2014-W03 "
"394","YOMOU","Situation report","New","Probable","13 to 19 January 2014 (2014-W03)",NA," 2014-W03 "
"395","YOMOU","Patient database","New","Confirmed","13 to 19 January 2014 (2014-W03)",0," 2014-W03 "
"396","YOMOU","Patient database","New","Probable","13 to 19 January 2014 (2014-W03)",0," 2014-W03 "
"397","BEYLA","Situation report","New","Confirmed","20 to 26 January 2014 (2014-W04)",NA," 2014-W04 "
"398","BEYLA","Situation report","New","Probable","20 to 26 January 2014 (2014-W04)",NA," 2014-W04 "
"399","BEYLA","Patient database","New","Confirmed","20 to 26 January 2014 (2014-W04)",0," 2014-W04 "
"400","BEYLA","Patient database","New","Probable","20 to 26 January 2014 (2014-W04)",0," 2014-W04 "
"401","BOFFA","Situation report","New","Confirmed","20 to 26 January 2014 (2014-W04)",NA," 2014-W04 "
"402","BOFFA","Situation report","New","Probable","20 to 26 January 2014 (2014-W04)",NA," 2014-W04 "
"403","BOFFA","Patient database","New","Confirmed","20 to 26 January 2014 (2014-W04)",0," 2014-W04 "
"404","BOFFA","Patient database","New","Probable","20 to 26 January 2014 (2014-W04)",0," 2014-W04 "
"405","BOKE","Situation report","New","Confirmed","20 to 26 January 2014 (2014-W04)",NA," 2014-W04 "
"406","BOKE","Situation report","New","Probable","20 to 26 January 2014 (2014-W04)",NA," 2014-W04 "
"407","BOKE","Patient database","New","Confirmed","20 to 26 January 2014 (2014-W04)",0," 2014-W04 "
"408","BOKE","Patient database","New","Probable","20 to 26 January 2014 (2014-W04)",0," 2014-W04 "
"409","CONAKRY","Situation report","New","Confirmed","20 to 26 January 2014 (2014-W04)",NA," 2014-W04 "
"410","CONAKRY","Situation report","New","Probable","20 to 26 January 2014 (2014-W04)",NA," 2014-W04 "
"411","CONAKRY","Patient database","New","Confirmed","20 to 26 January 2014 (2014-W04)",0," 2014-W04 "
"412","CONAKRY","Patient database","New","Probable","20 to 26 January 2014 (2014-W04)",0," 2014-W04 "
"413","COYAH","Situation report","New","Confirmed","20 to 26 January 2014 (2014-W04)",NA," 2014-W04 "
"414","COYAH","Situation report","New","Probable","20 to 26 January 2014 (2014-W04)",NA," 2014-W04 "
"415","COYAH","Patient database","New","Confirmed","20 to 26 January 2014 (2014-W04)",0," 2014-W04 "
"416","COYAH","Patient database","New","Probable","20 to 26 January 2014 (2014-W04)",0," 2014-W04 "
"417","DABOLA","Situation report","New","Confirmed","20 to 26 January 2014 (2014-W04)",NA," 2014-W04 "
"418","DABOLA","Situation report","New","Probable","20 to 26 January 2014 (2014-W04)",NA," 2014-W04 "
"419","DABOLA","Patient database","New","Confirmed","20 to 26 January 2014 (2014-W04)",0," 2014-W04 "
"420","DABOLA","Patient database","New","Probable","20 to 26 January 2014 (2014-W04)",0," 2014-W04 "
"421","DALABA","Situation report","New","Confirmed","20 to 26 January 2014 (2014-W04)",NA," 2014-W04 "
"422","DALABA","Situation report","New","Probable","20 to 26 January 2014 (2014-W04)",NA," 2014-W04 "
