"","Location","Source","Indicator","Case_definition","Week","Cases","Epi_Week"
"255","KONO","Patient database","New","Confirmed","27 January to 02 February 2014 (2014-W05)",NA," 2014-W05 "
"256","KONO","Patient database","New","Probable","27 January to 02 February 2014 (2014-W05)",NA," 2014-W05 "
"257","MOYAMBA","Situation report","New","Confirmed","27 January to 02 February 2014 (2014-W05)",NA," 2014-W05 "
"258","MOYAMBA","Situation report","New","Probable","27 January to 02 February 2014 (2014-W05)",NA," 2014-W05 "
"259","MOYAMBA","Patient database","New","Confirmed","27 January to 02 February 2014 (2014-W05)",NA," 2014-W05 "
"260","MOYAMBA","Patient database","New","Probable","27 January to 02 February 2014 (2014-W05)",NA," 2014-W05 "
"261","PORT LOKO","Situation report","New","Confirmed","27 January to 02 February 2014 (2014-W05)",NA," 2014-W05 "
"262","PORT LOKO","Situation report","New","Probable","27 January to 02 February 2014 (2014-W05)",NA," 2014-W05 "
"263","PORT LOKO","Patient database","New","Confirmed","27 January to 02 February 2014 (2014-W05)",NA," 2014-W05 "
"264","PORT LOKO","Patient database","New","Probable","27 January to 02 February 2014 (2014-W05)",NA," 2014-W05 "
"265","PUJEHUN","Situation report","New","Confirmed","27 January to 02 February 2014 (2014-W05)",NA," 2014-W05 "
"266","PUJEHUN","Situation report","New","Probable","27 January to 02 February 2014 (2014-W05)",NA," 2014-W05 "
"267","PUJEHUN","Patient database","New","Confirmed","27 January to 02 February 2014 (2014-W05)",NA," 2014-W05 "
"268","PUJEHUN","Patient database","New","Probable","27 January to 02 February 2014 (2014-W05)",NA," 2014-W05 "
"269","TONKOLILI","Situation report","New","Confirmed","27 January to 02 February 2014 (2014-W05)",NA," 2014-W05 "
"270","TONKOLILI","Situation report","New","Probable","27 January to 02 February 2014 (2014-W05)",NA," 2014-W05 "
"271","TONKOLILI","Patient database","New","Confirmed","27 January to 02 February 2014 (2014-W05)",NA," 2014-W05 "
"272","TONKOLILI","Patient database","New","Probable","27 January to 02 February 2014 (2014-W05)",NA," 2014-W05 "
"273","WESTERN AREA RURAL","Situation report","New","Confirmed","27 January to 02 February 2014 (2014-W05)",NA," 2014-W05 "
"274","WESTERN AREA RURAL","Situation report","New","Probable","27 January to 02 February 2014 (2014-W05)",NA," 2014-W05 "
"275","WESTERN AREA RURAL","Patient database","New","Confirmed","27 January to 02 February 2014 (2014-W05)",NA," 2014-W05 "
"276","WESTERN AREA RURAL","Patient database","New","Probable","27 January to 02 February 2014 (2014-W05)",NA," 2014-W05 "
"277","WESTERN AREA URBAN","Situation report","New","Confirmed","27 January to 02 February 2014 (2014-W05)",NA," 2014-W05 "
"278","WESTERN AREA URBAN","Situation report","New","Probable","27 January to 02 February 2014 (2014-W05)",NA," 2014-W05 "
"279","WESTERN AREA URBAN","Patient database","New","Confirmed","27 January to 02 February 2014 (2014-W05)",NA," 2014-W05 "
"280","WESTERN AREA URBAN","Patient database","New","Probable","27 January to 02 February 2014 (2014-W05)",NA," 2014-W05 "
"281","BO","Situation report","New","Confirmed","03 to 09 February 2014 (2014-W06)",NA," 2014-W06 "
"282","BO","Situation report","New","Probable","03 to 09 February 2014 (2014-W06)",NA," 2014-W06 "
"283","BO","Patient database","New","Confirmed","03 to 09 February 2014 (2014-W06)",NA," 2014-W06 "
"284","BO","Patient database","New","Probable","03 to 09 February 2014 (2014-W06)",NA," 2014-W06 "
"285","BOMBALI","Situation report","New","Confirmed","03 to 09 February 2014 (2014-W06)",NA," 2014-W06 "
"286","BOMBALI","Situation report","New","Probable","03 to 09 February 2014 (2014-W06)",NA," 2014-W06 "
"287","BOMBALI","Patient database","New","Confirmed","03 to 09 February 2014 (2014-W06)",NA," 2014-W06 "
"288","BOMBALI","Patient database","New","Probable","03 to 09 February 2014 (2014-W06)",NA," 2014-W06 "
"289","BONTHE","Situation report","New","Confirmed","03 to 09 February 2014 (2014-W06)",NA," 2014-W06 "
"290","BONTHE","Situation report","New","Probable","03 to 09 February 2014 (2014-W06)",NA," 2014-W06 "
"291","BONTHE","Patient database","New","Confirmed","03 to 09 February 2014 (2014-W06)",NA," 2014-W06 "
"292","BONTHE","Patient database","New","Probable","03 to 09 February 2014 (2014-W06)",NA," 2014-W06 "
"293","KAILAHUN","Situation report","New","Confirmed","03 to 09 February 2014 (2014-W06)",NA," 2014-W06 "
"294","KAILAHUN","Situation report","New","Probable","03 to 09 February 2014 (2014-W06)",NA," 2014-W06 "
"295","KAILAHUN","Patient database","New","Confirmed","03 to 09 February 2014 (2014-W06)",NA," 2014-W06 "
"296","KAILAHUN","Patient database","New","Probable","03 to 09 February 2014 (2014-W06)",NA," 2014-W06 "
"297","KAMBIA","Situation report","New","Confirmed","03 to 09 February 2014 (2014-W06)",NA," 2014-W06 "
"298","KAMBIA","Situation report","New","Probable","03 to 09 February 2014 (2014-W06)",NA," 2014-W06 "
"299","KAMBIA","Patient database","New","Confirmed","03 to 09 February 2014 (2014-W06)",NA," 2014-W06 "
"300","KAMBIA","Patient database","New","Probable","03 to 09 February 2014 (2014-W06)",NA," 2014-W06 "
"301","KENEMA","Situation report","New","Confirmed","03 to 09 February 2014 (2014-W06)",NA," 2014-W06 "
"302","KENEMA","Situation report","New","Probable","03 to 09 February 2014 (2014-W06)",NA," 2014-W06 "
"303","KENEMA","Patient database","New","Confirmed","03 to 09 February 2014 (2014-W06)",NA," 2014-W06 "
"304","KENEMA","Patient database","New","Probable","03 to 09 February 2014 (2014-W06)",NA," 2014-W06 "
"305","KOINADUGU","Situation report","New","Confirmed","03 to 09 February 2014 (2014-W06)",NA," 2014-W06 "
"306","KOINADUGU","Situation report","New","Probable","03 to 09 February 2014 (2014-W06)",NA," 2014-W06 "
"307","KOINADUGU","Patient database","New","Confirmed","03 to 09 February 2014 (2014-W06)",NA," 2014-W06 "
"308","KOINADUGU","Patient database","New","Probable","03 to 09 February 2014 (2014-W06)",NA," 2014-W06 "
"309","KONO","Situation report","New","Confirmed","03 to 09 February 2014 (2014-W06)",NA," 2014-W06 "
"310","KONO","Situation report","New","Probable","03 to 09 February 2014 (2014-W06)",NA," 2014-W06 "
"311","KONO","Patient database","New","Confirmed","03 to 09 February 2014 (2014-W06)",NA," 2014-W06 "
"312","KONO","Patient database","New","Probable","03 to 09 February 2014 (2014-W06)",NA," 2014-W06 "
"313","MOYAMBA","Situation report","New","Confirmed","03 to 09 February 2014 (2014-W06)",NA," 2014-W06 "
"314","MOYAMBA","Situation report","New","Probable","03 to 09 February 2014 (2014-W06)",NA," 2014-W06 "
"315","MOYAMBA","Patient database","New","Confirmed","03 to 09 February 2014 (2014-W06)",NA," 2014-W06 "
"316","MOYAMBA","Patient database","New","Probable","03 to 09 February 2014 (2014-W06)",NA," 2014-W06 "
"317","PORT LOKO","Situation report","New","Confirmed","03 to 09 February 2014 (2014-W06)",NA," 2014-W06 "
"318","PORT LOKO","Situation report","New","Probable","03 to 09 February 2014 (2014-W06)",NA," 2014-W06 "
"319","PORT LOKO","Patient database","New","Confirmed","03 to 09 February 2014 (2014-W06)",NA," 2014-W06 "
"320","PORT LOKO","Patient database","New","Probable","03 to 09 February 2014 (2014-W06)",NA," 2014-W06 "
"321","PUJEHUN","Situation report","New","Confirmed","03 to 09 February 2014 (2014-W06)",NA," 2014-W06 "
"322","PUJEHUN","Situation report","New","Probable","03 to 09 February 2014 (2014-W06)",NA," 2014-W06 "
"323","PUJEHUN","Patient database","New","Confirmed","03 to 09 February 2014 (2014-W06)",NA," 2014-W06 "
"324","PUJEHUN","Patient database","New","Probable","03 to 09 February 2014 (2014-W06)",NA," 2014-W06 "
"325","TONKOLILI","Situation report","New","Confirmed","03 to 09 February 2014 (2014-W06)",NA," 2014-W06 "
"326","TONKOLILI","Situation report","New","Probable","03 to 09 February 2014 (2014-W06)",NA," 2014-W06 "
"327","TONKOLILI","Patient database","New","Confirmed","03 to 09 February 2014 (2014-W06)",NA," 2014-W06 "
"328","TONKOLILI","Patient database","New","Probable","03 to 09 February 2014 (2014-W06)",NA," 2014-W06 "
"329","WESTERN AREA RURAL","Situation report","New","Confirmed","03 to 09 February 2014 (2014-W06)",NA," 2014-W06 "
"330","WESTERN AREA RURAL","Situation report","New","Probable","03 to 09 February 2014 (2014-W06)",NA," 2014-W06 "
"331","WESTERN AREA RURAL","Patient database","New","Confirmed","03 to 09 February 2014 (2014-W06)",NA," 2014-W06 "
"332","WESTERN AREA RURAL","Patient database","New","Probable","03 to 09 February 2014 (2014-W06)",NA," 2014-W06 "
"333","WESTERN AREA URBAN","Situation report","New","Confirmed","03 to 09 February 2014 (2014-W06)",NA," 2014-W06 "
"334","WESTERN AREA URBAN","Situation report","New","Probable","03 to 09 February 2014 (2014-W06)",NA," 2014-W06 "
"335","WESTERN AREA URBAN","Patient database","New","Confirmed","03 to 09 February 2014 (2014-W06)",NA," 2014-W06 "
"336","WESTERN AREA URBAN","Patient database","New","Probable","03 to 09 February 2014 (2014-W06)",NA," 2014-W06 "
"337","BO","Situation report","New","Confirmed","10 to 16 February 2014 (2014-W07)",NA," 2014-W07 "
"338","BO","Situation report","New","Probable","10 to 16 February 2014 (2014-W07)",NA," 2014-W07 "
"339","BO","Patient database","New","Confirmed","10 to 16 February 2014 (2014-W07)",NA," 2014-W07 "
"340","BO","Patient database","New","Probable","10 to 16 February 2014 (2014-W07)",NA," 2014-W07 "
"341","BOMBALI","Situation report","New","Confirmed","10 to 16 February 2014 (2014-W07)",NA," 2014-W07 "
"342","BOMBALI","Situation report","New","Probable","10 to 16 February 2014 (2014-W07)",NA," 2014-W07 "
"343","BOMBALI","Patient database","New","Confirmed","10 to 16 February 2014 (2014-W07)",NA," 2014-W07 "
"344","BOMBALI","Patient database","New","Probable","10 to 16 February 2014 (2014-W07)",NA," 2014-W07 "
"345","BONTHE","Situation report","New","Confirmed","10 to 16 February 2014 (2014-W07)",NA," 2014-W07 "
"346","BONTHE","Situation report","New","Probable","10 to 16 February 2014 (2014-W07)",NA," 2014-W07 "
"347","BONTHE","Patient database","New","Confirmed","10 to 16 February 2014 (2014-W07)",NA," 2014-W07 "
"348","BONTHE","Patient database","New","Probable","10 to 16 February 2014 (2014-W07)",NA," 2014-W07 "
"349","KAILAHUN","Situation report","New","Confirmed","10 to 16 February 2014 (2014-W07)",NA," 2014-W07 "
"350","KAILAHUN","Situation report","New","Probable","10 to 16 February 2014 (2014-W07)",NA," 2014-W07 "
"351","KAILAHUN","Patient database","New","Confirmed","10 to 16 February 2014 (2014-W07)",NA," 2014-W07 "
"352","KAILAHUN","Patient database","New","Probable","10 to 16 February 2014 (2014-W07)",NA," 2014-W07 "
"353","KAMBIA","Situation report","New","Confirmed","10 to 16 February 2014 (2014-W07)",NA," 2014-W07 "
"354","KAMBIA","Situation report","New","Probable","10 to 16 February 2014 (2014-W07)",NA," 2014-W07 "
"355","KAMBIA","Patient database","New","Confirmed","10 to 16 February 2014 (2014-W07)",NA," 2014-W07 "
"356","KAMBIA","Patient database","New","Probable","10 to 16 February 2014 (2014-W07)",NA," 2014-W07 "
"357","KENEMA","Situation report","New","Confirmed","10 to 16 February 2014 (2014-W07)",NA," 2014-W07 "
"358","KENEMA","Situation report","New","Probable","10 to 16 February 2014 (2014-W07)",NA," 2014-W07 "
"359","KENEMA","Patient database","New","Confirmed","10 to 16 February 2014 (2014-W07)",NA," 2014-W07 "
"360","KENEMA","Patient database","New","Probable","10 to 16 February 2014 (2014-W07)",NA," 2014-W07 "
"361","KOINADUGU","Situation report","New","Confirmed","10 to 16 February 2014 (2014-W07)",NA," 2014-W07 "
"362","KOINADUGU","Situation report","New","Probable","10 to 16 February 2014 (2014-W07)",NA," 2014-W07 "
"363","KOINADUGU","Patient database","New","Confirmed","10 to 16 February 2014 (2014-W07)",NA," 2014-W07 "
"364","KOINADUGU","Patient database","New","Probable","10 to 16 February 2014 (2014-W07)",NA," 2014-W07 "
"365","KONO","Situation report","New","Confirmed","10 to 16 February 2014 (2014-W07)",NA," 2014-W07 "
"366","KONO","Situation report","New","Probable","10 to 16 February 2014 (2014-W07)",NA," 2014-W07 "
"367","KONO","Patient database","New","Confirmed","10 to 16 February 2014 (2014-W07)",NA," 2014-W07 "
"368","KONO","Patient database","New","Probable","10 to 16 February 2014 (2014-W07)",NA," 2014-W07 "
"369","MOYAMBA","Situation report","New","Confirmed","10 to 16 February 2014 (2014-W07)",NA," 2014-W07 "
"370","MOYAMBA","Situation report","New","Probable","10 to 16 February 2014 (2014-W07)",NA," 2014-W07 "
"371","MOYAMBA","Patient database","New","Confirmed","10 to 16 February 2014 (2014-W07)",NA," 2014-W07 "
"372","MOYAMBA","Patient database","New","Probable","10 to 16 February 2014 (2014-W07)",NA," 2014-W07 "
"373","PORT LOKO","Situation report","New","Confirmed","10 to 16 February 2014 (2014-W07)",NA," 2014-W07 "
"374","PORT LOKO","Situation report","New","Probable","10 to 16 February 2014 (2014-W07)",NA," 2014-W07 "
"375","PORT LOKO","Patient database","New","Confirmed","10 to 16 February 2014 (2014-W07)",NA," 2014-W07 "
"376","PORT LOKO","Patient database","New","Probable","10 to 16 February 2014 (2014-W07)",NA," 2014-W07 "
"377","PUJEHUN","Situation report","New","Confirmed","10 to 16 February 2014 (2014-W07)",NA," 2014-W07 "
"378","PUJEHUN","Situation report","New","Probable","10 to 16 February 2014 (2014-W07)",NA," 2014-W07 "
"379","PUJEHUN","Patient database","New","Confirmed","10 to 16 February 2014 (2014-W07)",NA," 2014-W07 "
"380","PUJEHUN","Patient database","New","Probable","10 to 16 February 2014 (2014-W07)",NA," 2014-W07 "
"381","TONKOLILI","Situation report","New","Confirmed","10 to 16 February 2014 (2014-W07)",NA," 2014-W07 "
"382","TONKOLILI","Situation report","New","Probable","10 to 16 February 2014 (2014-W07)",NA," 2014-W07 "
"383","TONKOLILI","Patient database","New","Confirmed","10 to 16 February 2014 (2014-W07)",NA," 2014-W07 "
"384","TONKOLILI","Patient database","New","Probable","10 to 16 February 2014 (2014-W07)",NA," 2014-W07 "
"385","WESTERN AREA RURAL","Situation report","New","Confirmed","10 to 16 February 2014 (2014-W07)",NA," 2014-W07 "
"386","WESTERN AREA RURAL","Situation report","New","Probable","10 to 16 February 2014 (2014-W07)",NA," 2014-W07 "
"387","WESTERN AREA RURAL","Patient database","New","Confirmed","10 to 16 February 2014 (2014-W07)",NA," 2014-W07 "
"388","WESTERN AREA RURAL","Patient database","New","Probable","10 to 16 February 2014 (2014-W07)",NA," 2014-W07 "
"389","WESTERN AREA URBAN","Situation report","New","Confirmed","10 to 16 February 2014 (2014-W07)",NA," 2014-W07 "
"390","WESTERN AREA URBAN","Situation report","New","Probable","10 to 16 February 2014 (2014-W07)",NA," 2014-W07 "
"391","WESTERN AREA URBAN","Patient database","New","Confirmed","10 to 16 February 2014 (2014-W07)",NA," 2014-W07 "
"392","WESTERN AREA URBAN","Patient database","New","Probable","10 to 16 February 2014 (2014-W07)",NA," 2014-W07 "
"393","BO","Situation report","New","Confirmed","17 to 23 February 2014 (2014-W08)",NA," 2014-W08 "
"394","BO","Situation report","New","Probable","17 to 23 February 2014 (2014-W08)",NA," 2014-W08 "
"395","BO","Patient database","New","Confirmed","17 to 23 February 2014 (2014-W08)",NA," 2014-W08 "
"396","BO","Patient database","New","Probable","17 to 23 February 2014 (2014-W08)",NA," 2014-W08 "
"397","BOMBALI","Situation report","New","Confirmed","17 to 23 February 2014 (2014-W08)",NA," 2014-W08 "
"398","BOMBALI","Situation report","New","Probable","17 to 23 February 2014 (2014-W08)",NA," 2014-W08 "
"399","BOMBALI","Patient database","New","Confirmed","17 to 23 February 2014 (2014-W08)",NA," 2014-W08 "
"400","BOMBALI","Patient database","New","Probable","17 to 23 February 2014 (2014-W08)",NA," 2014-W08 "
"401","BONTHE","Situation report","New","Confirmed","17 to 23 February 2014 (2014-W08)",NA," 2014-W08 "
"402","BONTHE","Situation report","New","Probable","17 to 23 February 2014 (2014-W08)",NA," 2014-W08 "
"403","BONTHE","Patient database","New","Confirmed","17 to 23 February 2014 (2014-W08)",NA," 2014-W08 "
"404","BONTHE","Patient database","New","Probable","17 to 23 February 2014 (2014-W08)",NA," 2014-W08 "
"405","KAILAHUN","Situation report","New","Confirmed","17 to 23 February 2014 (2014-W08)",NA," 2014-W08 "
"406","KAILAHUN","Situation report","New","Probable","17 to 23 February 2014 (2014-W08)",NA," 2014-W08 "
"407","KAILAHUN","Patient database","New","Confirmed","17 to 23 February 2014 (2014-W08)",NA," 2014-W08 "
"408","KAILAHUN","Patient database","New","Probable","17 to 23 February 2014 (2014-W08)",NA," 2014-W08 "
"409","KAMBIA","Situation report","New","Confirmed","17 to 23 February 2014 (2014-W08)",NA," 2014-W08 "
"410","KAMBIA","Situation report","New","Probable","17 to 23 February 2014 (2014-W08)",NA," 2014-W08 "
"411","KAMBIA","Patient database","New","Confirmed","17 to 23 February 2014 (2014-W08)",NA," 2014-W08 "
"412","KAMBIA","Patient database","New","Probable","17 to 23 February 2014 (2014-W08)",NA," 2014-W08 "
"413","KENEMA","Situation report","New","Confirmed","17 to 23 February 2014 (2014-W08)",NA," 2014-W08 "
"414","KENEMA","Situation report","New","Probable","17 to 23 February 2014 (2014-W08)",NA," 2014-W08 "
"415","KENEMA","Patient database","New","Confirmed","17 to 23 February 2014 (2014-W08)",NA," 2014-W08 "
"416","KENEMA","Patient database","New","Probable","17 to 23 February 2014 (2014-W08)",NA," 2014-W08 "
"417","KOINADUGU","Situation report","New","Confirmed","17 to 23 February 2014 (2014-W08)",NA," 2014-W08 "
